Year,Game Number,Home Team,Away Team,L_2 Cluster_5,H_1 Cluster_5,L_2 Cluster_10,H_1 Cluster_10,L_2 Cluster_20,H_1 Cluster_20
2020,2,LA,PHI,2,4,5,8,11,14
2020,2,MIN,IND,1,4,9,8,15,14
2020,2,NE,SEA,3,3,7,3,3,18
2020,2,NO,LV,3,3,7,3,3,18
2020,2,NYG,CHI,1,4,9,8,15,14
2020,2,SF,NYJ,1,4,9,8,15,14
2020,2,WAS,ARI,1,4,9,8,16,14
2020,3,CAR,LAC,2,4,5,8,11,13
2020,3,CHI,ATL,4,5,10,9,20,20
2020,3,CIN,PHI,3,2,2,5,8,3
2020,3,DAL,SEA,2,3,6,4,14,9
2020,3,DET,ARI,3,2,2,5,7,4
2020,3,GB,NO,3,3,7,3,4,18
2020,3,HOU,PIT,3,2,2,5,7,4
2020,3,KC,BAL,1,4,9,8,15,14
2020,3,LA,BUF,1,4,9,7,16,19
2020,3,LV,NE,2,3,6,4,13,9
2020,3,MIA,JAX,1,4,9,8,15,14
2020,3,NYJ,IND,1,4,9,8,15,14
2020,3,SF,NYG,2,4,5,8,11,13
2020,3,TB,DEN,1,4,9,8,15,14
2020,3,TEN,MIN,5,5,8,10,2,11
2020,3,WAS,CLE,3,3,7,3,3,18
2020,4,ARI,CAR,1,4,9,8,15,14
2020,4,ATL,GB,1,4,9,8,15,14
2020,4,BAL,WAS,1,4,9,8,15,14
2020,4,BUF,LV,2,3,5,4,11,9
2020,4,CLE,DAL,1,4,9,8,15,14
2020,4,DEN,NYJ,3,3,7,3,4,18
2020,4,IND,CHI,1,4,9,8,15,14
2020,4,JAX,CIN,2,3,5,4,10,9
2020,4,LAC,TB,5,1,4,2,6,5
2020,4,MIN,HOU,2,4,5,8,11,13
2020,4,NE,KC,2,3,6,4,13,9
2020,4,NO,DET,3,3,7,4,17,1
2020,4,NYG,LA,2,3,6,4,14,9
2020,4,PHI,SF,3,2,2,5,8,10
2020,4,SEA,MIA,2,3,6,4,13,9
2020,5,ARI,NYJ,1,4,9,8,15,14
2020,5,BUF,TEN,1,4,9,8,15,14
2020,5,CAR,ATL,3,3,7,4,3,1
2020,5,CIN,BAL,1,4,9,8,16,14
2020,5,IND,CLE,2,4,5,8,11,13
2020,5,JAX,HOU,2,3,6,4,13,9
2020,5,LAC,NO,5,1,8,2,2,6
2020,5,LA,WAS,1,4,9,8,15,14
2020,5,LV,KC,3,3,7,3,3,18
2020,5,MIA,SF,1,4,9,8,15,14
2020,5,MIN,SEA,5,1,4,2,6,6
2020,5,NYG,DAL,3,2,2,5,7,3
2020,5,PHI,PIT,2,4,5,8,11,13
2020,5,TB,CHI,5,2,4,5,5,10
2020,6,ARI,DAL,1,4,9,8,15,14
2020,6,ATL,MIN,1,4,9,8,15,14
2020,6,BAL,PHI,1,4,9,8,15,14
2020,6,CHI,CAR,2,4,5,8,11,13
2020,6,CIN,IND,5,1,4,2,6,5
2020,6,CLE,PIT,1,4,9,8,16,14
2020,6,DEN,NE,1,4,9,8,15,14
2020,6,DET,JAX,1,4,9,8,15,14
2020,6,GB,TB,1,4,9,8,15,14
2020,6,HOU,TEN,3,2,1,6,18,15
2020,6,KC,BUF,2,3,6,4,13,9
2020,6,LA,SF,1,4,9,8,15,14
2020,6,NYJ,MIA,1,4,9,8,16,14
2020,6,WAS,NYG,2,3,6,4,14,8
2020,7,BUF,NYJ,3,2,2,5,7,3
2020,7,CAR,NO,2,3,6,3,13,18
2020,7,CHI,LA,1,4,9,8,15,14
2020,7,CLE,CIN,5,2,4,5,5,10
2020,7,DAL,WAS,1,4,9,8,15,14
2020,7,DET,ATL,3,2,2,5,8,10
2020,7,GB,HOU,1,4,9,8,15,14
2020,7,JAX,LAC,2,3,6,4,14,8
2020,7,KC,DEN,1,4,9,8,15,14
2020,7,NYG,PHI,5,1,3,1,19,17
2020,7,PIT,TEN,2,4,5,8,11,14
2020,7,SEA,ARI,5,5,8,10,2,12
2020,7,SF,NE,1,4,9,8,15,14
2020,7,TB,LV,3,3,7,4,3,1
2020,8,ATL,CAR,3,3,7,3,3,18
2020,8,DAL,PHI,2,3,6,4,13,9
2020,8,IND,DET,2,3,5,4,10,1
2020,8,LAC,DEN,2,3,5,4,10,2
2020,8,LA,MIA,1,4,9,8,15,14
2020,8,LV,CLE,3,3,7,3,3,18
2020,8,MIN,GB,3,3,7,4,3,1
2020,8,NE,BUF,2,3,6,4,14,8
2020,8,NO,CHI,3,2,2,5,7,3
2020,8,NYJ,KC,1,4,9,8,15,14
2020,8,PIT,BAL,3,2,2,5,8,10
2020,8,SF,SEA,2,4,5,8,11,13
2020,8,TB,NYG,5,1,4,2,6,7
2020,8,TEN,CIN,1,4,9,8,15,13
2020,9,BAL,IND,3,3,7,3,3,18
2020,9,CAR,KC,3,3,7,3,3,18
2020,9,CHI,TEN,1,4,9,8,15,13
2020,9,DEN,ATL,1,4,9,8,15,14
2020,9,DET,MIN,1,4,9,8,15,14
2020,9,GB,SF,1,4,9,8,15,14
2020,9,HOU,JAX,2,3,6,4,13,9
2020,9,LV,LAC,2,3,6,4,13,9
2020,9,MIA,ARI,3,2,2,5,8,4
2020,9,NE,NYJ,5,5,8,10,2,11
2020,9,NO,TB,1,4,9,7,16,19
2020,9,NYG,WAS,2,4,5,8,11,14
2020,9,PIT,DAL,5,5,8,10,2,12
2020,9,SEA,BUF,1,4,9,8,16,14
2020,10,BAL,NE,2,3,6,4,13,9
2020,10,BUF,ARI,5,2,4,5,5,10
2020,10,CIN,PIT,1,4,9,8,15,14
2020,10,DEN,LV,2,4,5,8,11,13
2020,10,HOU,CLE,2,3,6,4,13,9
2020,10,IND,TEN,3,2,2,5,7,3
2020,10,JAX,GB,3,3,7,3,4,18
2020,10,LAC,MIA,1,4,9,8,15,14
2020,10,MIN,CHI,3,2,2,5,7,4
2020,10,PHI,NYG,2,4,5,8,11,14
2020,10,SEA,LA,2,4,5,8,11,13
2020,10,SF,NO,2,3,6,4,13,9
2020,10,TB,CAR,3,3,7,4,3,1
2020,10,WAS,DET,1,4,9,8,15,14
2020,11,ARI,SEA,2,3,5,4,11,9
2020,11,ATL,NO,2,3,6,4,13,9
2020,11,CIN,WAS,2,3,6,4,13,9
2020,11,DAL,MIN,3,2,2,5,8,10
2020,11,DET,CAR,1,4,9,8,15,14
2020,11,GB,IND,5,1,4,2,6,5
2020,11,KC,LV,3,2,2,5,8,10
2020,11,LA,TB,3,3,7,3,4,18
2020,11,MIA,DEN,2,3,6,4,13,9
2020,11,NE,HOU,2,3,6,4,13,9
2020,11,NYJ,LAC,1,4,9,8,15,14
2020,11,PHI,CLE,2,3,6,4,13,9
2020,11,PIT,JAX,2,4,5,8,10,13
2020,11,TEN,BAL,5,5,8,10,2,11
2020,12,ARI,NE,3,2,2,5,7,3
2020,12,BAL,PIT,2,4,5,8,11,13
2020,12,CAR,MIN,5,5,8,10,1,11
2020,12,CHI,GB,1,4,9,8,15,14
2020,12,CLE,JAX,2,3,6,3,13,18
2020,12,HOU,DET,2,3,5,4,11,9
2020,12,KC,TB,1,4,9,8,15,14
2020,12,LAC,BUF,1,4,9,8,15,14
2020,12,LV,ATL,1,4,9,8,15,14
2020,12,MIA,NYJ,2,4,5,8,11,13
2020,12,NO,DEN,1,4,9,8,15,14
2020,12,NYG,CIN,3,3,7,3,3,18
2020,12,SEA,PHI,2,4,5,8,11,13
2020,12,SF,LA,3,2,1,6,18,15
2020,12,TEN,IND,2,4,5,8,11,13
2020,12,WAS,DAL,2,3,6,4,13,9
2020,13,BUF,SF,2,3,6,4,13,2
2020,13,CIN,MIA,2,3,5,4,10,9
2020,13,CLE,TEN,1,4,9,8,15,14
2020,13,DAL,BAL,2,4,5,8,11,13
2020,13,DEN,KC,3,3,7,3,4,18
2020,13,DET,CHI,4,5,10,10,20,12
2020,13,IND,HOU,2,3,6,4,13,9
2020,13,JAX,MIN,3,2,2,5,7,3
2020,13,LA,ARI,2,3,5,4,10,1
2020,13,LV,NYJ,3,2,2,6,9,16
2020,13,NE,LAC,1,4,9,8,15,14
2020,13,NO,ATL,2,4,5,8,11,13
2020,13,NYG,SEA,3,2,2,5,7,3
2020,13,PHI,GB,2,4,5,8,11,13
2020,13,WAS,PIT,5,5,8,10,2,12
2020,14,ARI,NYG,1,4,9,8,15,14
2020,14,ATL,LAC,3,2,2,5,8,10
2020,14,BAL,CLE,2,3,6,4,13,1
2020,14,DAL,CIN,1,4,9,8,15,14
2020,14,DEN,CAR,2,3,6,4,13,9
2020,14,GB,DET,2,3,6,4,13,9
2020,14,HOU,CHI,1,4,9,8,16,14
2020,14,IND,LV,2,3,6,4,13,9
2020,14,KC,MIA,3,3,7,4,17,1
2020,14,MIN,TB,2,3,5,4,10,2
2020,14,NE,LA,1,4,9,8,15,14
2020,14,NO,PHI,2,4,5,8,11,14
2020,14,NYJ,SEA,1,4,9,8,15,14
2020,14,PIT,BUF,2,3,5,4,10,9
2020,14,TEN,JAX,1,4,9,8,15,14
2020,14,WAS,SF,2,3,5,4,10,1
2020,15,BUF,DEN,1,4,9,8,15,14
2020,15,CAR,GB,1,4,9,8,15,14
2020,15,CHI,MIN,2,3,6,4,13,9
2020,15,CLE,NYG,2,4,5,8,11,13
2020,15,DET,TEN,1,4,9,8,15,14
2020,15,HOU,IND,2,3,5,4,11,8
2020,15,JAX,BAL,1,4,9,8,16,14
2020,15,KC,NO,2,3,6,4,13,9
2020,15,LAC,LV,3,2,7,6,4,15
2020,15,NE,MIA,3,3,7,3,4,18
2020,15,NYJ,LA,2,4,5,8,11,14
2020,15,PHI,ARI,2,3,6,4,14,8
2020,15,PIT,CIN,1,4,9,8,15,14
2020,15,SEA,WAS,1,4,9,8,15,14
2020,15,SF,DAL,2,3,6,4,14,8
2020,15,TB,ATL,5,5,8,10,12,12
2020,16,ATL,KC,3,2,7,6,4,15
2020,16,BUF,NE,1,4,9,8,15,14
2020,16,CAR,WAS,1,4,9,8,15,14
2020,16,CHI,JAX,2,3,6,4,13,9
2020,16,CIN,HOU,2,3,6,3,14,18
2020,16,CLE,NYJ,2,4,5,8,11,14
2020,16,DEN,LAC,2,4,5,8,11,13
2020,16,IND,PIT,5,1,8,2,2,6
2020,16,LA,SEA,2,3,6,4,13,9
2020,16,MIA,LV,5,1,8,2,2,6
2020,16,MIN,NO,2,4,5,8,11,14
2020,16,NYG,BAL,1,4,9,8,15,14
2020,16,PHI,DAL,2,3,5,4,10,2
2020,16,SF,ARI,2,3,6,4,13,9
2020,16,TB,DET,1,4,9,7,16,19
2020,16,TEN,GB,1,4,9,8,15,14
2020,17,ARI,LA,2,3,6,4,13,9
2020,17,ATL,TB,2,4,5,8,11,14
2020,17,BAL,CIN,1,4,9,8,15,14
2020,17,DAL,NYG,2,3,6,4,13,8
2020,17,GB,CHI,2,3,6,4,13,9
2020,17,JAX,IND,1,4,9,8,15,14
2020,17,LAC,KC,2,3,6,4,13,2
2020,17,LV,DEN,5,1,8,2,1,7
2020,17,MIA,BUF,1,4,9,8,15,14
2020,17,MIN,DET,3,3,7,3,3,18
2020,17,NO,CAR,2,4,5,8,11,13
2020,17,NYJ,NE,3,2,1,6,18,15
2020,17,PIT,CLE,2,4,5,8,11,14
2020,17,SEA,SF,3,2,2,5,8,10
2020,17,TEN,HOU,2,2,6,6,14,15
2020,17,WAS,PHI,3,3,7,3,4,18
2020,18,BAL,TEN,3,3,2,3,7,18
2020,18,CHI,NO,2,4,5,8,11,13
2020,18,CLE,PIT,1,4,9,7,16,19
2020,18,IND,BUF,2,3,6,4,13,9
2020,18,LA,SEA,2,3,6,4,13,9
2020,18,TB,WAS,2,4,5,8,11,13
2020,19,BAL,BUF,2,4,5,8,11,13
2020,19,CLE,KC,1,4,9,8,15,14
2020,19,LA,GB,1,4,9,8,15,14
2020,19,TB,NO,5,2,4,5,5,10
2020,20,BUF,KC,2,4,5,8,10,13
2020,20,TB,GB,2,3,6,4,13,9
2020,21,KC,TB,1,4,9,8,15,14
2021,1,ARI,TEN,1,4,9,8,15,14
2021,1,BAL,LV,5,1,8,2,2,7
2021,1,CHI,LA,1,4,9,8,15,14
2021,1,CLE,KC,5,1,4,2,5,7
2021,1,DAL,TB,2,3,6,4,13,9
2021,1,DEN,NYG,2,3,6,4,13,9
2021,1,GB,NO,1,4,9,8,15,14
2021,1,JAX,HOU,1,4,9,8,15,14
2021,1,LAC,WAS,3,2,2,5,7,4
2021,1,MIA,NE,3,2,7,6,4,15
2021,1,MIN,CIN,2,3,6,4,14,8
2021,1,NYJ,CAR,1,4,9,8,15,14
2021,1,PHI,ATL,2,4,5,8,11,13
2021,1,PIT,BUF,5,1,4,2,6,5
2021,1,SEA,IND,2,4,5,8,11,13
2021,1,SF,DET,1,4,9,8,15,14
2021,2,ATL,TB,1,4,9,8,15,14
2021,2,BUF,MIA,1,4,9,8,15,14
2021,2,CIN,CHI,2,4,5,8,11,14
2021,2,DAL,LAC,3,2,2,5,7,4
2021,2,DEN,JAX,2,3,5,4,10,1
2021,2,DET,GB,2,3,6,4,13,9
2021,2,HOU,CLE,2,3,6,4,13,9
2021,2,KC,BAL,5,5,8,10,2,11
2021,2,LA,IND,2,3,6,4,14,8
2021,2,LV,PIT,2,3,6,4,13,9
2021,2,MIN,ARI,3,2,2,5,8,10
2021,2,NE,NYJ,2,4,5,8,11,13
2021,2,NO,CAR,1,4,9,8,15,14
2021,2,NYG,WAS,3,3,7,3,4,18
2021,2,SF,PHI,3,3,7,3,3,18
2021,2,TEN,SEA,5,5,8,10,2,11
2021,3,ARI,JAX,3,2,1,5,18,4
2021,3,ATL,NYG,5,1,4,2,5,7
2021,3,BAL,DET,2,3,6,4,14,9
2021,3,CAR,HOU,2,3,6,4,13,9
2021,3,CHI,CLE,2,3,6,4,13,9
2021,3,CIN,PIT,2,4,5,8,11,13
2021,3,GB,SF,2,3,6,4,14,9
2021,3,IND,TEN,2,3,6,4,13,9
2021,3,LAC,KC,3,2,7,6,4,15
2021,3,MIA,LV,3,2,7,6,3,16
2021,3,NO,NE,1,4,9,8,15,14
2021,3,NYJ,DEN,1,4,9,8,15,14
2021,3,PHI,DAL,1,4,9,8,15,14
2021,3,SEA,MIN,2,3,5,4,10,9
2021,3,TB,LA,1,4,9,8,15,14
2021,3,WAS,BUF,1,4,9,8,15,14
2021,4,ARI,LA,2,4,5,8,11,13
2021,4,BAL,DEN,2,3,5,4,11,9
2021,4,CAR,DAL,2,4,6,8,13,13
2021,4,CLE,MIN,3,3,7,3,3,18
2021,4,DET,CHI,1,4,9,8,15,14
2021,4,HOU,BUF,1,4,9,8,15,14
2021,4,IND,MIA,2,3,5,4,10,1
2021,4,JAX,CIN,5,1,4,2,5,7
2021,4,KC,PHI,2,3,6,4,13,9
2021,4,LV,LAC,1,4,9,8,15,14
2021,4,NYG,NO,5,5,8,10,2,11
2021,4,PIT,GB,2,4,5,8,11,13
2021,4,SEA,SF,3,2,2,6,9,16
2021,4,TB,NE,3,2,2,5,7,4
2021,4,TEN,NYJ,3,2,2,5,7,3
2021,4,WAS,ATL,5,5,8,10,2,11
2021,5,BUF,KC,2,4,5,8,11,13
2021,5,CHI,LV,2,3,6,4,13,9
2021,5,CLE,LAC,5,5,8,10,2,11
2021,5,DEN,PIT,1,4,9,8,15,14
2021,5,DET,MIN,2,4,5,8,11,13
2021,5,GB,CIN,3,2,7,6,3,15
2021,5,IND,BAL,4,5,10,10,20,12
2021,5,LA,SEA,3,2,2,5,7,3
2021,5,MIA,TB,1,4,9,8,15,14
2021,5,NE,HOU,5,5,8,10,2,12
2021,5,NO,WAS,3,3,7,3,3,18
2021,5,NYG,DAL,2,4,5,8,11,13
2021,5,NYJ,ATL,1,4,9,8,15,14
2021,5,PHI,CAR,5,5,8,10,12,12
2021,5,SF,ARI,2,4,5,8,11,14
2021,5,TEN,JAX,1,4,9,8,15,14
2021,6,ARI,CLE,1,4,9,8,15,14
2021,6,BUF,TEN,5,1,4,2,5,7
2021,6,CIN,DET,1,4,9,8,15,14
2021,6,DAL,NE,3,2,2,5,8,10
2021,6,GB,CHI,3,3,7,3,3,18
2021,6,HOU,IND,1,4,9,8,15,14
2021,6,KC,WAS,3,3,7,3,4,18
2021,6,LAC,BAL,1,4,9,8,16,14
2021,6,LA,NYG,1,4,9,8,15,14
2021,6,LV,DEN,2,4,5,8,11,13
2021,6,MIA,JAX,3,2,2,5,8,3
2021,6,MIN,CAR,2,3,6,3,13,18
2021,6,SEA,PIT,2,3,6,4,14,8
2021,6,TB,PHI,1,4,9,8,15,14
2021,7,ATL,MIA,3,3,7,4,3,1
2021,7,CAR,NYG,2,3,6,4,13,9
2021,7,CHI,TB,1,4,9,7,16,19
2021,7,CIN,BAL,2,3,6,4,13,9
2021,7,DEN,CLE,1,4,9,8,15,14
2021,7,DET,LA,3,3,7,3,3,18
2021,7,HOU,ARI,2,3,5,4,10,2
2021,7,IND,SF,3,3,7,3,3,18
2021,7,KC,TEN,1,4,9,7,16,19
2021,7,NO,SEA,3,2,2,5,8,10
2021,7,NYJ,NE,1,4,9,7,16,19
2021,7,PHI,LV,2,3,5,4,10,2
2021,7,WAS,GB,2,4,5,8,11,13
2021,8,CAR,ATL,3,2,2,5,7,3
2021,8,CIN,NYJ,5,1,4,2,5,7
2021,8,DAL,MIN,5,1,4,2,5,7
2021,8,GB,ARI,3,3,7,3,3,18
2021,8,JAX,SEA,1,4,9,8,15,14
2021,8,LA,HOU,1,4,9,8,15,14
2021,8,MIA,BUF,2,3,6,4,13,9
2021,8,NE,LAC,3,2,2,5,7,3
2021,8,NYG,KC,2,3,6,3,14,18
2021,8,PHI,DET,1,4,9,8,15,14
2021,8,PIT,CLE,3,2,2,5,7,10
2021,8,SF,CHI,5,2,4,5,6,10
2021,8,TB,NO,2,3,6,4,13,9
2021,8,TEN,IND,5,2,4,5,5,10
2021,8,WAS,DEN,2,3,6,4,13,9
2021,9,ARI,SF,1,4,9,8,15,14
2021,9,ATL,NO,2,3,6,4,13,2
2021,9,BUF,JAX,3,3,7,3,4,18
2021,9,CHI,PIT,1,4,9,8,15,14
2021,9,CLE,CIN,1,4,9,8,15,14
2021,9,DEN,DAL,1,4,9,8,15,14
2021,9,GB,KC,1,4,9,8,15,14
2021,9,HOU,MIA,2,4,5,8,11,13
2021,9,LAC,PHI,3,3,7,3,4,18
2021,9,LV,NYG,3,3,7,3,4,18
2021,9,MIN,BAL,5,1,4,2,6,5
2021,9,NE,CAR,2,3,6,4,13,2
2021,9,NYJ,IND,1,4,9,8,15,14
2021,9,TEN,LA,1,4,9,8,15,14
2021,10,ATL,DAL,1,4,9,8,15,14
2021,10,BAL,MIA,2,3,6,4,13,9
2021,10,BUF,NYJ,1,4,9,8,15,14
2021,10,CAR,ARI,1,4,9,7,16,19
2021,10,CLE,NE,1,4,9,8,15,14
2021,10,DET,PIT,3,2,2,5,7,4
2021,10,JAX,IND,2,4,5,8,11,14
2021,10,KC,LV,2,3,5,4,11,9
2021,10,LA,SF,1,4,9,8,15,14
2021,10,MIN,LAC,3,3,7,3,3,18
2021,10,NO,TEN,2,4,5,8,11,13
2021,10,PHI,DEN,2,4,6,8,13,13
2021,10,SEA,GB,2,3,6,4,13,9
2021,10,TB,WAS,1,4,9,8,15,14
2021,11,ARI,SEA,2,4,5,8,11,13
2021,11,BAL,CHI,3,2,2,5,7,4
2021,11,CIN,LV,3,3,7,4,3,9
2021,11,DAL,KC,1,4,9,8,15,14
2021,11,DET,CLE,2,4,5,8,11,14
2021,11,GB,MIN,2,3,5,4,11,8
2021,11,HOU,TEN,1,4,9,8,15,14
2021,11,IND,BUF,1,4,9,8,15,14
2021,11,MIA,NYJ,3,3,7,3,3,18
2021,11,NE,ATL,1,4,9,8,15,13
2021,11,NO,PHI,1,4,9,8,16,14
2021,11,NYG,TB,1,4,9,8,15,14
2021,11,PIT,LAC,1,4,9,8,15,13
2021,11,SF,JAX,1,4,9,8,15,14
2021,11,WAS,CAR,3,3,7,3,3,18
2021,12,ATL,JAX,2,4,5,8,11,13
2021,12,BUF,NO,1,4,9,8,15,14
2021,12,CAR,MIA,1,4,9,8,15,14
2021,12,CHI,DET,3,2,2,5,8,3
2021,12,CLE,BAL,2,4,5,8,11,13
2021,12,LAC,DEN,2,4,5,8,11,14
2021,12,LA,GB,1,4,9,8,15,14
2021,12,LV,DAL,2,3,6,4,14,8
2021,12,MIN,SF,2,3,6,4,13,9
2021,12,NYJ,HOU,3,2,2,5,7,3
2021,12,PHI,NYG,2,3,6,4,13,9
2021,12,PIT,CIN,1,4,9,8,16,14
2021,12,SEA,WAS,2,3,6,4,13,9
2021,12,TB,IND,5,2,4,5,6,10
2021,12,TEN,NE,1,4,9,8,15,14
2021,13,ARI,CHI,1,4,9,8,15,14
2021,13,BAL,PIT,5,1,4,2,5,7
2021,13,DAL,NO,2,3,6,4,13,9
2021,13,DEN,KC,1,4,9,8,15,14
2021,13,IND,HOU,1,4,9,8,15,14
2021,13,JAX,LA,1,4,9,8,15,14
2021,13,LAC,CIN,2,3,5,4,11,8
2021,13,MIN,DET,2,3,6,4,14,8
2021,13,NE,BUF,3,3,7,3,4,18
2021,13,NYG,MIA,2,3,6,4,13,9
2021,13,PHI,NYJ,2,3,6,4,13,2
2021,13,SF,SEA,3,3,7,3,3,18
2021,13,TB,ATL,2,3,6,4,13,9
2021,13,WAS,LV,2,3,6,3,14,18
2021,14,ATL,CAR,2,3,6,4,13,9
2021,14,BAL,CLE,1,4,9,8,15,14
2021,14,BUF,TB,1,4,9,8,16,14
2021,14,CHI,GB,2,3,6,4,13,9
2021,14,DAL,WAS,1,4,9,8,15,14
2021,14,DET,DEN,1,4,9,8,15,14
2021,14,JAX,TEN,1,4,9,8,15,14
2021,14,LA,ARI,2,3,5,4,11,9
2021,14,LV,KC,1,4,9,7,16,19
2021,14,NO,NYJ,2,3,6,4,13,9
2021,14,NYG,LAC,1,4,9,8,15,14
2021,14,PIT,MIN,1,4,9,8,15,14
2021,14,SEA,HOU,2,3,6,4,13,9
2021,14,SF,CIN,2,3,6,4,14,8
2021,15,ARI,DET,1,4,9,8,15,14
2021,15,ATL,SF,2,4,5,8,11,13
2021,15,CAR,BUF,1,4,9,8,15,14
2021,15,CIN,DEN,3,3,7,3,4,18
2021,15,DAL,NYG,2,4,5,8,11,13
2021,15,GB,BAL,3,3,7,3,3,18
2021,15,HOU,JAX,2,4,5,8,11,13
2021,15,KC,LAC,5,1,4,1,5,17
2021,15,LV,CLE,2,3,6,4,14,8
2021,15,MIN,CHI,2,4,5,8,11,13
2021,15,NE,IND,1,4,9,8,15,14
2021,15,NO,TB,2,3,6,4,13,9
2021,15,NYJ,MIA,3,2,2,5,7,3
2021,15,SEA,LA,3,3,7,3,4,18
2021,15,TEN,PIT,5,1,4,2,6,5
2021,15,WAS,PHI,3,3,7,4,3,1
2021,16,BAL,CIN,1,4,9,8,15,14
2021,16,BUF,NE,2,4,5,8,11,13
2021,16,CHI,SEA,5,5,8,10,12,12
2021,16,CLE,GB,2,4,5,8,11,13
2021,16,DEN,LV,2,3,6,3,13,18
2021,16,DET,ATL,3,3,7,3,4,18
2021,16,IND,ARI,3,3,7,3,4,18
2021,16,JAX,NYJ,2,3,6,4,13,9
2021,16,LAC,HOU,2,3,6,4,13,9
2021,16,LA,MIN,2,4,5,8,11,13
2021,16,MIA,NO,1,4,9,8,15,14
2021,16,NYG,PHI,2,3,6,4,13,9
2021,16,PIT,KC,1,4,9,7,16,19
2021,16,SF,TEN,3,2,2,5,8,10
2021,16,TB,CAR,2,4,5,8,10,13
2021,16,WAS,DAL,1,4,9,7,16,19
2021,17,ARI,DAL,2,4,5,8,11,13
2021,17,ATL,BUF,2,4,5,8,11,14
2021,17,CAR,NO,3,3,7,3,4,18
2021,17,CLE,PIT,1,4,9,8,15,14
2021,17,DEN,LAC,1,4,9,8,15,14
2021,17,DET,SEA,1,4,9,8,15,14
2021,17,HOU,SF,3,3,7,3,4,18
2021,17,JAX,NE,1,4,9,8,16,14
2021,17,KC,CIN,5,1,4,2,6,7
2021,17,LA,BAL,5,5,8,10,12,12
2021,17,LV,IND,3,2,1,6,18,15
2021,17,MIA,TEN,1,4,9,8,15,14
2021,17,MIN,GB,1,4,9,8,15,14
2021,17,NYG,CHI,1,4,9,7,16,19
2021,17,PHI,WAS,5,1,4,2,6,7
2021,17,TB,NYJ,5,5,8,10,12,12
2021,18,CAR,TB,2,3,5,4,10,1
2021,18,CHI,MIN,5,2,4,5,5,10
2021,18,CIN,CLE,2,4,5,8,11,14
2021,18,DAL,PHI,2,3,5,4,11,2
2021,18,GB,DET,2,3,6,4,13,9
2021,18,IND,JAX,1,4,9,8,15,14
2021,18,KC,DEN,3,2,2,5,8,10
2021,18,LAC,LV,2,3,6,4,14,8
2021,18,NE,MIA,1,4,9,8,15,14
2021,18,NO,ATL,2,4,5,8,11,14
2021,18,NYJ,BUF,2,4,5,8,11,13
2021,18,PIT,BAL,5,1,4,2,5,7
2021,18,SEA,ARI,3,2,2,5,7,3
2021,18,SF,LA,5,1,8,2,2,6
2021,18,TEN,HOU,2,4,5,8,11,13
2021,18,WAS,NYG,2,3,6,4,13,9
2021,19,ARI,LA,1,4,9,8,16,14
2021,19,LV,CIN,1,4,9,8,15,14
2021,19,NE,BUF,1,4,9,7,16,19
2021,19,PHI,TB,1,4,9,8,16,14
2021,19,PIT,KC,2,4,5,8,11,13
2021,19,SF,DAL,1,4,9,8,15,14
2021,20,BUF,KC,2,3,6,4,13,9
2021,20,CIN,TEN,3,2,7,6,4,15
2021,20,LA,TB,1,4,9,8,15,14
2021,20,SF,GB,5,5,8,10,2,12
2021,21,CIN,KC,5,1,8,2,2,6
2021,21,SF,LA,3,2,2,5,8,10
2022,1,BAL,NYJ,2,4,5,8,11,13
2022,1,BUF,LA,2,3,6,4,13,9
2022,1,CLE,CAR,2,4,5,8,11,13
2022,1,DEN,SEA,2,3,6,3,14,18
2022,1,GB,MIN,1,4,9,8,15,14
2022,1,IND,HOU,5,5,8,10,2,12
2022,1,JAX,WAS,3,2,1,6,18,15
2022,1,KC,ARI,1,4,9,8,15,14
2022,1,LV,LAC,1,4,9,8,15,13
2022,1,NE,MIA,1,4,9,8,15,14
2022,1,NO,ATL,5,5,8,10,12,12
2022,1,NYG,TEN,4,5,10,10,20,12
2022,1,PHI,DET,2,3,5,4,10,2
2022,1,PIT,CIN,2,2,6,6,14,15
2022,1,SF,CHI,3,2,2,5,8,10
2022,1,TB,DAL,2,4,5,8,11,13
2022,2,ARI,LV,4,5,10,9,20,20
2022,2,ATL,LA,1,4,9,8,15,14
2022,2,CAR,NYG,3,3,7,3,4,18
2022,2,CHI,GB,1,4,9,8,15,14
2022,2,CIN,DAL,1,4,9,8,15,14
2022,2,HOU,DEN,3,3,7,3,4,18
2022,2,IND,JAX,1,4,9,8,15,14
2022,2,LAC,KC,3,2,2,5,8,3
2022,2,MIA,BAL,4,5,10,9,20,20
2022,2,MIN,PHI,1,4,9,8,15,14
2022,2,NE,PIT,2,3,6,4,13,9
2022,2,NYJ,CLE,5,5,8,10,2,11
2022,2,SEA,SF,1,4,9,8,15,14
2022,2,TB,NO,3,2,2,5,8,10
2022,2,TEN,BUF,2,4,5,8,11,13
2022,2,WAS,DET,1,4,9,8,15,14
2022,3,ATL,SEA,3,2,7,5,4,4
2022,3,BAL,NE,3,3,7,3,3,18
2022,3,BUF,MIA,3,2,2,5,7,4
2022,3,CIN,NYJ,1,4,9,8,15,14
2022,3,DAL,NYG,3,2,2,5,7,4
2022,3,DET,MIN,5,5,8,10,2,11
2022,3,GB,TB,1,4,9,8,15,14
2022,3,HOU,CHI,3,2,7,5,4,4
2022,3,JAX,LAC,2,4,5,8,11,14
2022,3,KC,IND,5,1,4,2,5,7
